"capture_id","season","site","roll","capture","capture_date_local","capture_time_local","zooniverse_url_0","zooniverse_url_1","zooniverse_url_2","subject_id","question__species","question__count_max","question__count_median","question__count_min","question__standing","question__resting","question__moving","question__eating","question__interacting","question__young_present","question__horns_count_max","question__horns_count_median","question__horns_count_min","question__horns_visible","p_users_identified_this_species","pielous_evenness_index"
"WLD_S2#C06#1#207","WLD_S2","C06",1,207,"2019-07-09","21:14:04","https://panoptes-uploads.zooniverse.org/production/subject_location/5f132870-8b51-44d2-9a1a-e072d6e3e8a3.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/a7c155ad-41d5-428b-8dad-6b58ba09d794.jpeg","",47704258,"civet","1","1","1",0.12,0,0.88,0,0,0,"",NA,NA,NA,0.8,0.58
"WLD_S2#C08#1#141","WLD_S2","C08",1,141,"2019-06-23","05:02:28","https://panoptes-uploads.zooniverse.org/production/subject_location/b819ae73-754e-4dd4-a5e5-eb25c95f9954.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/02815437-27cc-4ec8-9d24-f969e62ab3f5.jpeg","",47704545,"genet","1","1","1",0.11,0,0.89,0,0,0,"",NA,NA,NA,1,0
"WLD_S2#C08#1#225","WLD_S2","C08",1,225,"2019-07-11","18:52:37","https://panoptes-uploads.zooniverse.org/production/subject_location/bfa10a6b-c969-49c7-a5d7-e1cf73c7d878.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/9ab6ac1c-af8a-4761-ab86-72b773942ef1.jpeg","",47704629,"genet","1","1","1",0,0,1,0,0,0,"",NA,NA,NA,0.9,0.47
"WLD_S2#C08#1#247","WLD_S2","C08",1,247,"2019-07-14","19:06:03","https://panoptes-uploads.zooniverse.org/production/subject_location/f825eccb-9688-49fc-9a3d-6bc994fd0343.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/5eb48b24-31db-45a3-8f5e-8b9eb3ebd0e8.jpeg","",47704651,"genet","1","1","1",0,0,0.89,0.11,0,0,"",NA,NA,NA,0.9,0.47
"WLD_S2#C08#1#248","WLD_S2","C08",1,248,"2019-07-14","19:10:02","https://panoptes-uploads.zooniverse.org/production/subject_location/b263d2a3-157d-4663-ba66-e1d2dad0bd35.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/fcfa90df-b69a-4496-a8ed-548e26450126.jpeg","",47704652,"genet","1","1","1",0,0,1,0,0,0,"",NA,NA,NA,0.78,0.76
"WLD_S2#C08#1#290","WLD_S2","C08",1,290,"2019-07-23","21:36:09","https://panoptes-uploads.zooniverse.org/production/subject_location/5f9b2a74-56ae-410c-9bd8-af41ceba5bc8.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/2f6e7bf4-e931-4fcf-ae47-3eed5f2b7675.jpeg","",47704693,"genet","1","1","1",0,0,1,0,0,0,"",NA,NA,NA,0.9,0.47
"WLD_S2#C08#1#418","WLD_S2","C08",1,418,"2019-08-17","19:03:54","https://panoptes-uploads.zooniverse.org/production/subject_location/f353c9f7-236b-4ea1-b395-07e0dd0c1325.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/3238bf61-73dd-4a81-83fc-b718bbfdddc7.jpeg","",47704821,"civet","1","1","1",0,0,1,0,0,0,"",NA,NA,NA,0.7,0.68
"WLD_S2#C08#1#419","WLD_S2","C08",1,419,"2019-08-17","19:04:25","https://panoptes-uploads.zooniverse.org/production/subject_location/c9ffde91-8db9-474e-b62d-3937941fedaf.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/54c4609a-cc93-4802-8058-c92d1b37a43d.jpeg","",47704822,"civet","1","1","1",0.1,0,0.9,0.1,0.1,0,"",NA,NA,NA,1,0
"WLD_S2#C08#1#450","WLD_S2","C08",1,450,"2019-08-22","18:28:42","https://panoptes-uploads.zooniverse.org/production/subject_location/27edddf9-2443-4909-a38a-2988fb0af165.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/8962d443-f84f-422b-af66-8b6d535c328f.jpeg","",47704852,"genet","1","1","1",0,0,1,0,0,0,"",NA,NA,NA,0.8,0.72
"WLD_S2#C08#1#541","WLD_S2","C08",1,541,"2019-09-05","05:04:17","https://panoptes-uploads.zooniverse.org/production/subject_location/6f25ba75-acec-4455-a4fa-09457928fc13.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/30254380-7304-43b8-a021-7a2e4abb55a0.jpeg","",47704943,"genet","1","1","1",0,0,1,0,0,0,"",NA,NA,NA,0.8,0.72
"WLD_S2#C08#1#555","WLD_S2","C08",1,555,"2019-09-07","23:43:41","https://panoptes-uploads.zooniverse.org/production/subject_location/6464c582-549e-43d5-9bcb-58ac903a113a.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/4082bd16-c51f-4c5d-b770-20298de21c51.jpeg","",47704957,"genet","1","1","1",0,0,1,0,0,0,"",NA,NA,NA,0.89,0.5
"WLD_S2#C08#1#634","WLD_S2","C08",1,634,"2019-09-21","00:47:07","https://panoptes-uploads.zooniverse.org/production/subject_location/624bd7ba-fe05-4578-9dad-273ce84d659e.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/2a42bc87-3e1b-4f5b-9a28-2bfa17625b4a.jpeg","",47705034,"genet","1","1","1",0.1,0,0.9,0.1,0,0,"",NA,NA,NA,1,0
"WLD_S2#C08#1#680","WLD_S2","C08",1,680,"2019-10-03","02:44:33","https://panoptes-uploads.zooniverse.org/production/subject_location/ae18e4a6-e535-4fbf-b23f-4c6664a85dad.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/c05c7d95-bd1a-48cd-84f2-816d870477dd.jpeg","",47705080,"genet","1","1","1",0,0,1,0,0,0,"",NA,NA,NA,1,0
"WLD_S2#D03#1#28","WLD_S2","D03",1,28,"2019-05-27","21:40:31","https://panoptes-uploads.zooniverse.org/production/subject_location/eed6b579-64e4-454f-8d6f-62164e6acc5f.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/d39d2bf8-09f1-4f86-b87f-66a22f92a1e9.jpeg","",47705142,"genet","1","1","1",0.33,0,0.67,0,0,0,"",NA,NA,NA,0.9,0.47
"WLD_S2#D03#1#191","WLD_S2","D03",1,191,"2019-06-10","17:50:35","https://panoptes-uploads.zooniverse.org/production/subject_location/a0c049bb-311d-4a07-aab8-e2d0ab77642f.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/bf806604-55e0-4706-b38d-53d7c6e621d6.jpeg","",47705303,"rodent","1","1","1",0,0,1,0,0,0,"",NA,NA,NA,0.56,0.83
"WLD_S2#D03#1#207","WLD_S2","D03",1,207,"2019-06-13","03:14:26","https://panoptes-uploads.zooniverse.org/production/subject_location/47adcf55-412f-4589-8f57-62de159e9a0c.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/0c855d87-a3eb-4b94-bbe1-1caf3839ddb9.jpeg","",47705319,"rodent","1","1","1",0.17,0,0.67,0.17,0,0,"",NA,NA,NA,0.67,0.72
"WLD_S2#D03#1#244","WLD_S2","D03",1,244,"2019-06-15","17:38:11","https://panoptes-uploads.zooniverse.org/production/subject_location/9124646b-ae75-485c-a7b3-9f4caf53f4c4.jpeg","","",47705356,"rodent","1","1","1",0.14,0,0.86,0,0,0,"",NA,NA,NA,0.78,0.62
"WLD_S2#D03#1#246","WLD_S2","D03",1,246,"2019-06-15","17:47:01","https://panoptes-uploads.zooniverse.org/production/subject_location/13cf09c7-4263-4286-85ba-e5b8c61c8392.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/d3c5041d-5c8a-4def-93b8-e137c75c2276.jpeg","",47705358,"rodent","1","1","1",0.22,0.11,0.67,0,0,0,"",NA,NA,NA,1,0
"WLD_S2#D03#1#515","WLD_S2","D03",1,515,"2019-07-01","03:32:36","https://panoptes-uploads.zooniverse.org/production/subject_location/47ce3e1f-e49f-48a7-8243-72d828815a6e.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/e067fd9c-ced2-423f-ba70-46879aff0a15.jpeg","",47705602,"genet","1","1","1",0.22,0,0.78,0,0,0,"",NA,NA,NA,0.9,0.47
"WLD_S2#D03#1#535","WLD_S2","D03",1,535,"2019-07-05","03:47:06","https://panoptes-uploads.zooniverse.org/production/subject_location/81ee69e2-b31a-4271-964f-e958b4283d3a.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/df8bed04-d064-422c-8a3e-36e8bb09b791.jpeg","",47705621,"civet","1","1","1",0.14,0,0.57,0.29,0,0,"",NA,NA,NA,0.64,0.72
"WLD_S2#D03#1#551","WLD_S2","D03",1,551,"2019-07-06","06:15:56","https://panoptes-uploads.zooniverse.org/production/subject_location/38173ab4-e887-47a9-99d9-15fdef781d77.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/0f7d2927-2e5e-4373-84ae-609584aa14ba.jpeg","",47705637,"rodent","1","1","1",0,0,1,0,0,0,"",NA,NA,NA,0.3,0.95
"WLD_S2#D03#1#661","WLD_S2","D03",1,661,"2019-07-15","02:34:44","https://panoptes-uploads.zooniverse.org/production/subject_location/2a802dd4-4e1f-4cc0-97d4-06d9c351fa5e.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/ca865c25-6917-4a0d-a5a7-dbf0fa80b0cc.jpeg","",47705743,"genet","1","1","1",0.6,0,0.6,0.2,0,0,"",NA,NA,NA,0.5,0.86
"WLD_S2#D03#1#738","WLD_S2","D03",1,738,"2019-07-17","20:07:31","https://panoptes-uploads.zooniverse.org/production/subject_location/081fd02c-a55b-49ea-a531-cb04ab4ff4b1.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/6e51023a-21f7-4e79-8169-1ff922d20d62.jpeg","",47705820,"rodent","1","1","1",0,0,1,0,0,0,"",NA,NA,NA,0.5,0.86
"WLD_S2#D03#1#912","WLD_S2","D03",1,912,"2019-07-28","19:32:39","https://panoptes-uploads.zooniverse.org/production/subject_location/271dd2d9-dc9c-4e62-ab80-c849f16cdee1.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/1a2fdeea-902e-442c-9d64-f40491b09219.jpeg","",47705992,"genet","1","1","1",0.22,0,0.78,0,0,0,"",NA,NA,NA,0.9,0.55
"WLD_S2#D03#1#942","WLD_S2","D03",1,942,"2019-08-03","03:09:36","https://panoptes-uploads.zooniverse.org/production/subject_location/765c5b21-e43e-40eb-a84a-213f250d07f3.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/2f542393-7e55-436e-b511-6e5e11d24349.jpeg","",47706022,"genet","1","1","1",0.38,0,0.62,0,0,0,"",NA,NA,NA,1,0
"WLD_S2#D03#1#945","WLD_S2","D03",1,945,"2019-08-04","04:28:59","https://panoptes-uploads.zooniverse.org/production/subject_location/ff89a98e-3e15-4f97-99bb-851629a410e5.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/efb50103-9898-4dfd-b648-b308eb0ce44e.jpeg","",47706025,"genet","1","1","1",0.4,0,0.6,0,0,0,"",NA,NA,NA,1,0
"WLD_S2#D03#1#946","WLD_S2","D03",1,946,"2019-08-04","04:29:50","https://panoptes-uploads.zooniverse.org/production/subject_location/15492c9c-364f-4ca4-84eb-e9afb25ddb77.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/9c7c691f-09e1-4809-bff6-66011b5c3cee.jpeg","",47706026,"genet","1","1","1",0.25,0,0.62,0.12,0.12,0,"",NA,NA,NA,0.8,0.58
"WLD_S2#D03#1#963","WLD_S2","D03",1,963,"2019-08-06","02:31:59","https://panoptes-uploads.zooniverse.org/production/subject_location/b4222f86-01ce-4671-a4ba-86bf182a1b79.jpeg","","",47706043,"genet","1","1","1",0,0,1,0,0,0,"",NA,NA,NA,0.8,0.72
"WLD_S2#D03#1#987","WLD_S2","D03",1,987,"2019-08-10","05:28:39","https://panoptes-uploads.zooniverse.org/production/subject_location/1be5ecad-3c91-4b8c-85d7-7d15415c8f9b.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/409a219e-ce0d-409a-a7a9-0215c67c7623.jpeg","",47706065,"honeybadger","1","1","1",0,0,1,0,0,0,"",NA,NA,NA,0.42,0.88
"WLD_S2#D03#1#988","WLD_S2","D03",1,988,"2019-08-10","05:29:12","https://panoptes-uploads.zooniverse.org/production/subject_location/5a5655af-4e65-4215-9943-3c5c4c88e289.jpeg","","",47706066,"honeybadger","1","1","1",0.14,0,0.86,0,0,0,"",NA,NA,NA,0.88,0.54
"WLD_S2#D03#1#1065","WLD_S2","D03",1,1065,"2019-08-15","21:23:24","https://panoptes-uploads.zooniverse.org/production/subject_location/d97a1950-78b7-408f-8534-b5614e7d2193.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/5db31a1d-1f90-4169-97d8-45952e2e0376.jpeg","",47706143,"genet","1","1","1",0.12,0,0.88,0,0,0,"",NA,NA,NA,0.8,0.58
"WLD_S2#D03#1#1121","WLD_S2","D03",1,1121,"2019-08-18","20:30:37","https://panoptes-uploads.zooniverse.org/production/subject_location/50af3212-e5b3-4984-a667-61242277dbc9.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/470cd4bd-8ed7-4283-8e99-8ab58a8dc3d9.jpeg","",47706196,"genet","1","1","1",0.5,0,0.5,0,0,0,"",NA,NA,NA,0.67,0.77
"WLD_S2#D03#1#1309","WLD_S2","D03",1,1309,"2019-08-23","00:53:55","https://panoptes-uploads.zooniverse.org/production/subject_location/04e76a0e-815c-4708-8996-1612cf37892e.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/ea6e811a-67b4-438b-9211-aaf15b191e3e.jpeg","",47706384,"genet","1","1","1",0.14,0,0.86,0,0,0,"",NA,NA,NA,0.78,0.76
"WLD_S2#D03#1#1343","WLD_S2","D03",1,1343,"2019-08-27","02:21:25","https://panoptes-uploads.zooniverse.org/production/subject_location/01587c03-0ed0-40cb-a544-e8962c37f694.jpeg","","",47706418,"honeybadger","1","1","1",0,0,1,0,0,0,"",NA,NA,NA,0.67,0.72
"WLD_S2#D03#1#1461","WLD_S2","D03",1,1461,"2019-09-07","04:56:54","https://panoptes-uploads.zooniverse.org/production/subject_location/1dc40027-1ac9-4be5-8297-b8cb8d1f1e6c.jpeg","","",47706533,"honeybadger","1","1","1",0.2,0,0.8,0,0,0,"",NA,NA,NA,0.62,0.82
"WLD_S2#D03#1#1629","WLD_S2","D03",1,1629,"2019-09-12","19:05:12","https://panoptes-uploads.zooniverse.org/production/subject_location/120186ad-cc14-45b3-9aab-1d75e0c05e61.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/72a7b197-c709-4d5d-8047-3b626122135a.jpeg","",47706700,"rodent","1","1","1",0.17,0.17,0.67,0,0,0,"",NA,NA,NA,0.6,0.82
"WLD_S2#D03#1#1678","WLD_S2","D03",1,1678,"2019-09-16","01:32:20","https://panoptes-uploads.zooniverse.org/production/subject_location/ba80b33e-88c4-4e5d-8d0b-4ffd2971721a.jpeg","","",47706749,"rodent","1","1","1",0.33,0.11,0.22,0.44,0,0,"",NA,NA,NA,0.9,0.47
"WLD_S2#D03#1#1812","WLD_S2","D03",1,1812,"2019-09-23","03:52:43","https://panoptes-uploads.zooniverse.org/production/subject_location/21afee7e-33d9-43af-8e4c-ab3150e98e2b.jpeg","","",47706883,"genet","1","1","1",0.17,0,0.83,0,0,0,"",NA,NA,NA,0.75,0.77
"WLD_S2#D03#1#1813","WLD_S2","D03",1,1813,"2019-09-23","03:55:01","https://panoptes-uploads.zooniverse.org/production/subject_location/22d0241d-67c4-49a6-80bf-940cb743bdef.jpeg","","",47706884,"genet","1","1","1",0.38,0,0.62,0,0,0,"",NA,NA,NA,0.73,0.64
"WLD_S2#D07#1#87","WLD_S2","D07",1,87,"2019-06-13","22:25:03","https://panoptes-uploads.zooniverse.org/production/subject_location/008c0a8d-355a-4d0b-a20c-b00f8f2bfa33.jpeg","","",47707443,"civet","1","1","1",0.12,0,0.88,0,0,0,"",NA,NA,NA,1,0
"WLD_S2#D07#1#98","WLD_S2","D07",1,98,"2019-06-18","20:23:20","https://panoptes-uploads.zooniverse.org/production/subject_location/39e527e9-9399-43e7-8b63-4484ecc4b39d.jpeg","","",47707454,"civet","1","1","1",0,0,1,0,0,0,"",NA,NA,NA,0.7,0.73
"WLD_S2#D07#1#221","WLD_S2","D07",1,221,"2019-07-20","06:14:03","https://panoptes-uploads.zooniverse.org/production/subject_location/bc87f082-8fe8-4c84-a70e-e4489a6f72f3.jpeg","","",47707577,"honeybadger","1","1","1",0,0,1,0,0,0,"",NA,NA,NA,0.75,0.67
"WLD_S2#E02#1#33","WLD_S2","E02",1,33,"2019-06-19","17:49:07","https://panoptes-uploads.zooniverse.org/production/subject_location/f6e2a893-c1ea-452e-b348-3451af19cba4.jpeg","","",47707836,"civet","1","1","1",0,0,1,0,0,0,"",NA,NA,NA,0.7,0.73
"WLD_S2#E02#1#34","WLD_S2","E02",1,34,"2019-06-19","19:40:26","https://panoptes-uploads.zooniverse.org/production/subject_location/fc188147-75c0-48fd-abad-7b8c16f57147.jpeg","","",47707837,"genet","1","1","1",0.11,0,0.89,0,0,0,"",NA,NA,NA,0.9,0.47
"WLD_S2#E02#1#636","WLD_S2","E02",1,636,"2019-08-29","21:35:10","https://panoptes-uploads.zooniverse.org/production/subject_location/7e67f39d-391c-4283-9d30-a721458798b8.jpeg","","",47708439,"genet","1","1","1",0.56,0,0.44,0,0,0,"",NA,NA,NA,1,0
"WLD_S2#E02#1#805","WLD_S2","E02",1,805,"2019-09-18","03:47:59","https://panoptes-uploads.zooniverse.org/production/subject_location/f20e5e90-f590-4722-a1dc-931fc114b66d.jpeg","","",47708608,"civet","1","1","1",0.13,0,0.8,0.07,0,0,"",NA,NA,NA,1,0.71
"WLD_S2#E02#1#815","WLD_S2","E02",1,815,"2019-09-20","22:21:02","https://panoptes-uploads.zooniverse.org/production/subject_location/9b417e16-1e03-49fd-8207-2ddf134e85bf.jpeg","","",47708618,"civet","1","1","1",0.33,0,0.5,0.17,0,0,"",NA,NA,NA,0.67,0.77
"WLD_S2#E04#1#9","WLD_S2","E04",1,9,"2019-05-29","02:34:03","https://panoptes-uploads.zooniverse.org/production/subject_location/02948444-b18e-4ce4-ae1d-35fa4956710e.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/6a5aaa6e-ec65-4e6d-989d-9c855fa829d9.jpeg","",47708728,"genet","1","1","1",0,0,1,0,0,0,"",NA,NA,NA,0.7,0.73
"WLD_S2#E04#1#12","WLD_S2","E04",1,12,"2019-05-29","19:48:19","https://panoptes-uploads.zooniverse.org/production/subject_location/295623ee-fee2-474f-a2f9-db4b68b5477e.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/e8c9bd5f-4fe1-4911-839e-df533fa61380.jpeg","",47708731,"genet","1","1","1",0,0,1,0,0,0,"",NA,NA,NA,0.9,0.47
"WLD_S2#E04#1#13","WLD_S2","E04",1,13,"2019-05-30","01:43:28","https://panoptes-uploads.zooniverse.org/production/subject_location/72ccbc44-6f7f-4612-83d8-f55c0dcf3253.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/3179e917-a518-4a53-b26d-02794e8e68f2.jpeg","",47708732,"genet","1","1","1",0.11,0,1,0.11,0,0,"",NA,NA,NA,0.9,0.47
"WLD_S2#E04#1#27","WLD_S2","E04",1,27,"2019-06-09","03:54:45","https://panoptes-uploads.zooniverse.org/production/subject_location/86cbff33-0e80-47ae-837c-ffee5e8a3370.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/bfecd21c-aa7f-4b0f-b6f7-0d1d8eca7c8a.jpeg","",47708746,"genet","1","1","1",0.11,0,1,0,0,0,"",NA,NA,NA,0.9,0.47
"WLD_S2#E04#1#29","WLD_S2","E04",1,29,"2019-06-10","00:54:40","https://panoptes-uploads.zooniverse.org/production/subject_location/bba381fe-9739-4122-acf0-116a915ec2f7.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/b6c32c17-ebdd-4a17-8044-be51e91ba272.jpeg","",47708748,"genet","1","1","1",0.25,0,0.75,0,0,0,"",NA,NA,NA,0.8,0.58
"WLD_S2#E04#1#37","WLD_S2","E04",1,37,"2019-06-14","21:26:15","https://panoptes-uploads.zooniverse.org/production/subject_location/132e2106-1abd-4504-a3f3-01af0bb45377.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/b99a5e18-b2cd-4c6f-b6d7-cd48d94876a6.jpeg","",47708756,"genet","1","1","1",0.11,0,1,0,0,0,"",NA,NA,NA,0.9,0.47
"WLD_S2#E04#1#53","WLD_S2","E04",1,53,"2019-06-26","23:38:46","https://panoptes-uploads.zooniverse.org/production/subject_location/5f1e6af4-2ba4-4bae-883a-8280d579ab54.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/d34d31f0-3f2f-4162-9313-7c15b6351ec8.jpeg","",47708772,"genet","1","1","1",0.17,0,1,0,0,0,"",NA,NA,NA,0.6,0.82
"WLD_S2#E04#1#74","WLD_S2","E04",1,74,"2019-07-10","22:15:03","https://panoptes-uploads.zooniverse.org/production/subject_location/aeb59844-28f8-46ee-a38a-cb1b29fecaa2.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/7030c073-8523-4f64-a09e-8a0d42cae2ba.jpeg","",47708793,"genet","1","1","1",0,0,0.89,0,0.11,0,"",NA,NA,NA,0.9,0.47
"WLD_S2#E04#1#84","WLD_S2","E04",1,84,"2019-07-14","23:06:29","https://panoptes-uploads.zooniverse.org/production/subject_location/1af60099-374f-4954-a7bf-fcaf7b3fca1b.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/d7d7e1ea-cc87-4bbb-b351-e68d3bcf2dbf.jpeg","",47708803,"genet","1","1","1",0.4,0,0.7,0,0,0,"",NA,NA,NA,1,0
"WLD_S2#E04#1#89","WLD_S2","E04",1,89,"2019-07-18","02:44:23","https://panoptes-uploads.zooniverse.org/production/subject_location/e2ee82cf-1d17-4854-8cd4-c78b9791f6bf.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/aef66f4e-58d9-44e3-a772-03d8a4cc9664.jpeg","",47708808,"genet","1","1","1",0,0,1,0,0,0,"",NA,NA,NA,0.9,0.47
"WLD_S2#E04#1#118","WLD_S2","E04",1,118,"2019-07-29","20:26:17","https://panoptes-uploads.zooniverse.org/production/subject_location/114f5b83-e2d1-44fc-ab95-bf16461a421c.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/adf20e25-2318-459a-874c-03733efa200c.jpeg","",47708837,"genet","1","1","1",0,0,1,0,0,0,"",NA,NA,NA,0.9,0.47
"WLD_S2#E04#1#124","WLD_S2","E04",1,124,"2019-08-07","04:46:53","https://panoptes-uploads.zooniverse.org/production/subject_location/f13f1a6f-b3bb-405d-9ab4-17d9efd18f25.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/5baa30ca-02bd-47fe-8f56-bca44520bf9b.jpeg","",47708843,"genet","1","1","1",0,0,1,0,0,0,"",NA,NA,NA,0.9,0.47
"WLD_S2#E04#1#125","WLD_S2","E04",1,125,"2019-08-07","04:58:04","https://panoptes-uploads.zooniverse.org/production/subject_location/5f9d84c2-b6fb-4395-a7f0-4db2aacf76a6.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/3042269f-b750-4f9c-aff4-b4f4063ff3d9.jpeg","",47708844,"genet","1","1","1",0,0,1,0,0,0,"",NA,NA,NA,1,0
"WLD_S2#E04#1#137","WLD_S2","E04",1,137,"2019-08-17","01:27:25","https://panoptes-uploads.zooniverse.org/production/subject_location/95ea5dca-20a1-4650-b3de-06b229351c0f.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/efc99d28-7b5f-4e94-b90e-0d41f08aaf23.jpeg","",47708856,"genet","1","1","1",0.1,0,0.9,0,0,0,"",NA,NA,NA,1,0
"WLD_S2#E04#1#142","WLD_S2","E04",1,142,"2019-08-19","01:02:05","https://panoptes-uploads.zooniverse.org/production/subject_location/b3db115e-d05f-4c58-9d4c-620825e47a02.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/fedcbd1f-75f0-47cc-9a81-b2a517529622.jpeg","",47708861,"genet","1","1","1",0,0,1,0,0,0,"",NA,NA,NA,0.7,0.68
"WLD_S2#E04#1#157","WLD_S2","E04",1,157,"2019-08-27","00:48:15","https://panoptes-uploads.zooniverse.org/production/subject_location/eb6b6c5c-8401-4a56-9b73-cea0752e9cb0.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/b0289593-6f83-4ab1-8856-957f92117924.jpeg","",47708876,"genet","1","1","1",0,0,1,0,0,0,"",NA,NA,NA,0.9,0.47
"WLD_S2#E04#1#172","WLD_S2","E04",1,172,"2019-09-07","19:06:13","https://panoptes-uploads.zooniverse.org/production/subject_location/694511db-e0ec-4f3e-aba6-aa2193690978.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/53387615-73d0-424f-94ed-d13068a7b196.jpeg","",47708891,"civet","1","1","1",0,0,0.88,0.12,0,0,"",NA,NA,NA,0.8,0.72
"WLD_S2#E04#1#173","WLD_S2","E04",1,173,"2019-09-08","21:41:38","https://panoptes-uploads.zooniverse.org/production/subject_location/3d3aab72-2522-4c1e-b133-16ec95b6cb64.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/bd0a8a8f-7246-49c2-b168-15eb34fc0eee.jpeg","",47708892,"genet","1","1","1",0.22,0,0.89,0,0,0,"",NA,NA,NA,0.9,0.47
"WLD_S2#E04#1#176","WLD_S2","E04",1,176,"2019-09-10","02:54:01","https://panoptes-uploads.zooniverse.org/production/subject_location/4a9111d5-5f9a-44ca-ba6b-419a17140152.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/cb20cab6-a582-4fee-ad9a-81e18e764add.jpeg","",47708895,"genet","1","1","1",0,0,1,0,0,0,"",NA,NA,NA,1,0
"WLD_S2#E04#1#177","WLD_S2","E04",1,177,"2019-09-11","04:05:37","https://panoptes-uploads.zooniverse.org/production/subject_location/2adbd3f8-5dd0-40b7-b598-554865d527c2.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/f5503b13-59bf-4a27-b25e-677c463ae99f.jpeg","",47708896,"genet","1","1","1",0,0,1,0.11,0,0,"",NA,NA,NA,0.9,0.47
"WLD_S2#E04#1#178","WLD_S2","E04",1,178,"2019-09-11","04:09:02","https://panoptes-uploads.zooniverse.org/production/subject_location/63bc786f-1cdf-4154-95a4-7d1bf3dcd421.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/d3e239f9-2121-457a-bfbb-12effd9620d9.jpeg","",47708897,"genet","1","1","1",0,0,1,0,0,0,"",NA,NA,NA,0.9,0.47
"WLD_S2#E04#1#179","WLD_S2","E04",1,179,"2019-09-11","04:12:11","https://panoptes-uploads.zooniverse.org/production/subject_location/57ce9730-d044-417a-b131-13fdf9149223.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/03ec0c6f-7600-48fa-aaab-7a4e946caa21.jpeg","",47708898,"genet","1","1","1",0,0,1,0,0,0,"",NA,NA,NA,0.7,0.68
"WLD_S2#E04#1#186","WLD_S2","E04",1,186,"2019-09-19","23:00:29","https://panoptes-uploads.zooniverse.org/production/subject_location/0a210a97-a53a-4b24-bff5-1a8ec80c8b62.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/65af78e5-7623-4d29-8e18-f74706d2419f.jpeg","",47708905,"genet","1","1","1",0,0,1,0,0,0,"",NA,NA,NA,1,0
